Product_id,Selling_Price
PCSECV3FHFAQ9T36,12252.672949302852
CRNEJB4NBT9BTM84,5163.1022824619995
TSHEHU5RFJCTJKBV,6799.420330665838
DREECZJC3XBKGDZT,5540.337231161762
SUDEGGATGYXA9YBC,12266.605958965361
BRAE8WYHTVZMFFHS,5868.6086207496855
SFFEGZBXTYFSYJQA,4260.24372335463
ACCEABVYXNHCT8UE,5431.973167592699
BWLE6SJE9PXGV6DD,945.8119866445941
NKCDYQ3RHYREHHYV,3913.790531383323
NKCECDCRWDMZEH2Z,2925.0217602982093
SRTEH2F6HUZMQ6SJ,7203.181146634194
BRAE6KWFGZFXKPPB,3557.052841202584
HACEJQY5FQRZZUGM,8415.379759147922
CAGEYUXVF2FNARKD,3121.4054332084424
NKCE7M3QTHTCGVVF,4142.201040920504
TOPE8PBFNH9YNHFK,5004.93846009212
BRAEDQFRZS9QFYTQ,1348.6815298413755
HMBEJCMMQR2JHFVP,2039.4111794565156
ACCDRFVG52PHVRSK,7554.769307263193
NKCE7MBR4QRBASDQ,3224.1479504629874
NKCDWBPZNZU5K2QZ,3381.5902360019063
BRAE8HMQATXFHFGZ,3575.8690522955085
MUGEAGGKEGCPWWPN,3543.9134813202786
BKPEGXYWWJPETZZA,5289.826232693509
SGLEGBV6ZNUJNJS9,5976.681546302809
CAGEYUXVAKNKDUUV,6425.694218654629
NKCEDH9ANZGDAUWG,3134.010099420073
NKCE5EHJHS38BUWB,3481.254318336928
PBXE9YWGRFUQXHQH,12844.741161307456
SHIE3QDHP5RDGMZY,2577.284825077136
RNGE9HDVMPVBYPGJ,3296.3248317000543
SCHE4YSTCUUSJWCK,2080.089422047524
SNDEGGTV9XERMGHH,7359.59236988583
PBXE92XFUMB7QWY6,8415.749772177534
CRTECN2QYK2R2PUS,4083.9418618159557
TOPEEEPVYHHF9HGW,3333.15380665223
MUGE8F5RDEYMH4YH,3894.722326893299
NKCE52CSJ2GUY64G,1212.2425396114877
SHOE2K68QHZ3DWZF,3873.262871720571
DREE9YJHZZHWHAU7,4017.5264019167175
NKCEACYSHS4MGKGY,13337.909566473649
CAGECT64KH6CZVMR,14468.40895388927
WATD9H76RG5FQT5Y,14680.11424658771
NKCE5UY97ACC9QAZ,513.9981536443545
LJGEG6UPBW8GKPRD,4750.7263645780595
PBXEBFGFRM5797BZ,4528.1588447834465
RNGEAY8GRWYMYSAK,5071.087425825252
SHOEF9G8WTWGAAFB,3738.778206846541
PBXE5ZJZSAC73ZED,8585.84059424755
NKCEYYX9HJWJXAA8,3556.849309447471
CAGDTFSHTF6TRBFZ,4472.684089300603
PBXE6E6YDZDNVKQH,678.3142865306367
TROEGNQDQNGN99PJ,4454.892888397516
CRTECN2QXC68CTUM,6782.391173649926
CRTECN2QZNXTGGXG,5406.023084234666
VANE4VND2XHZRCNT,940.1306592145102
NKCE8SESMHF2VSRM,3739.2973876168057
SHOEBYY4ZDWGQGEW,7718.56461951104
NKCEB7935AJSADGR,3852.606373847655
SHIEBAXYS3FUTX8Z,6492.897068616108
NKCE2YCPKAPWDH8C,2941.2255273002665
FABE92NVHZHSFHGT,3363.5871485612674
SHIE93YGTRAV6XTW,5678.462099592218
CSOEGTPR39XZHZJY,4944.3839556461635
WATE5HFYHPFHRCHY,4964.302645190261
BRAEBHCHY6VVRNRQ,1852.0174561598237
NKCE5QPMUZRQFDAZ,1865.8512336009298
NKCE9ABEE5HDWZSM,6057.405861197106
SHOEJCZ28JFRY9RR,5908.23693952009
PSLEAVTQQXEXZYYZ,4743.609319486482
SHOE66V8UMNGZKYM,880.0161027573498
SHIE5HBGWKWJWFRA,3771.28956997818
TOPE4HXDZHPR9K2C,1765.2127910872957
BRAEBCTWGWYRWXHC,5466.695550412702
TOPE6ZCJBVZY3HBH,5114.665008812533
CRNEG7BKMFFYHQ8Z,4776.507895998474
SHOE7DJBEPYGQPHF,3805.8737231013647
ACCEHY86UG6B63AZ,4734.211824008528
BLBEJR23J2CTPFAU,6175.654194340014
ACCEEV5V5VD5DR9C,837.8840593652556
UMBEJZFHE285UEV2,6046.257003100305
SHOEBN3FFYG75P3D,3076.86637399711
NKCEFGFURYNWH2DR,3849.6200436815097
ETHEJG7NW4M4AFCZ,6858.163364809354
SWSE9UH4KXCHZHRJ,3559.7988681590496
CRTECN2QZ7XUGBR6,4194.296875873693
BRAEDNX2NHZX5PKN,9667.22935148088
BRAE73KFJGNSP2NP,2050.4655783916323
MAHEDFPZVKF79JVQ,3981.0255081950536
NKCECRQY6MGHBPQ3,8942.61931505852
CRTECN2QYYWUXHRP,3151.9871314988127
CPCEKY4TKBYFE7PH,5612.497770618505
TOPEA8HNSZB8VGUR,2387.657373523366
TOPECJZ4ZDXQZB4A,5234.601690908947
SHIE92XGJHG4HH5E,6195.4080267850495
CRTECN2QVSZXUG7X,4834.463225469024
BRAEBBYRUSRHZD34,7575.633293521276
IFPEE76BG92E5SVS,5773.537706854348
CAGEBZ7UGCZZHVTE,204.11632974830522
CAGE3GFTPMNXPZAG,772.4960401078911
SWTEDX3KRCTNHUGY,5800.4280674010615
BBAEFKXVXVM8SYZW,7353.3378051478285
PENEGZ6RHFWHX7JX,1468.20101825259
ETHEGFZFQT7ZCH3U,3058.524059664983
TOPEE2FFAXQGSUZH,5365.178498061918
CRTECN2QWAGCHYGC,3888.8476649928257
SNDEJGWQSWNHXXA3,11897.4057379819
BHGEGTAVKNNCPUGG,13396.69847698017
BBAEGNUNHHZEYSPD,492.6701631320144
NKCEANMPZYMHYEA3,397.7255552307022
RNGE88Q9FH632SHU,1150.0043142498798
SNDE7PY9TG8P7YYR,835.2673050031615
SNDEHZQ7YZAHAZYP,4792.194787337232
CRTECN2RDAKXQHYH,3474.4611875266937
SNDEAVZ4MSGYFBUD,1613.8640972037729
RTRDWBPC23ZAYMSE,10529.987327485123
PCSDYQEW5ZMFBVFQ,11090.1013305452
DREECZJBH8KGCZHT,8425.236487611444
CAGED654SQMMADH7,2073.1667771629427
MFLEYGFH8PFBVRDG,5054.861046320448
SHIEBWNUURZ8BWDZ,4171.380473830848
BRAECTFYXKNAVFAN,5934.84358872821
BRAECBVGHCB2FN49,4806.937726040013
SHOEHX7CGSEMUENU,2681.71975730027
CRTEB774NHSDW3DV,2298.215726182697
VLBEGZ7SZFZBUGBZ,6055.827484967254
BRAEGJFXGYFPGHYG,4749.033257290397
ACCEGKG4S4B7QGGT,1966.8414044796348
BBAECKHYXGE3VJXB,1703.0016558577195
BBAEDVYSEN75YZZ7,6812.823603099045
RTRDYZCGGJFBU6XM,3373.961840525427
CAGEBTJBB5X8GCF8,845.3494537718016
HLUEJQ3UVGNXSPZG,7882.119411459849
NKCE8RB5WSWKJPFR,3973.9920202355033
BRAEDFYYKNGBGPF3,6656.117386319628
SHIE2CAJP6XBWPU2,3803.21544837092
SHOE2GUJW6XNFG3W,607.4868480239085
TWCEJFXHGDSG5XZV,6798.62626404874
NKCE9Z2JYUYZ2JZ3,10390.638734333801
WATE54YZWYXR6Z7J,2214.296734428785
SWTEEYFFFRWGKZR5,5751.1865666778485
NKCE6NHRGQJHWFDK,4998.1313688218615
NKCEYM3B6ZP3YSQQ,3597.9483775194776
PAEE8AHWJWMDAXZU,7576.847790194796
RTRDZK8XCUEKZDFZ,632.431192996418
TOPEHZMHJHEMRDHY,2987.8778184385164
NKCE9AZMPE3PJPEW,673.3429964105247
BRAEAR7WUYD3CZAT,2711.8007892775686
BRAEG7AYZAQBS3EH,6153.089596086545
BRAEDQEEYYH4WRQK,4887.002337066818
BRAE4F8NCQJFTGEZ,5683.687900245056
MUGEACY87HUCUYCD,3646.1407479835316
BOTEDSEN9ZSFUUAQ,766.3644484039306
WATE3GEYE8JQT7WM,6225.265295604562
TOPEB96CYHMPMDKH,2466.42966503472
NKCE5QGT7GFDSUZK,1947.2785334533564
VESEGZRVWZEYTVMG,6864.614119200067
SCHE4YSTHJSYEJHJ,3005.8351007179567
KLSEGT5ZUGR9FQXE,6605.330366858087
NKCE79CGHYMSS7GH,3305.1246172241786
JEAE8CZGJ8PGGHRQ,800.2885826949926
SHOEC8QGWFF2VXAN,3027.5978842135387
SHIE6G75RNDQSGUQ,2028.9044460636578
SHODZ5YHTEHZTR3V,4195.035459514716
ACCEKFVVZJMTYWPK,3622.7278995634406
DRPEHGFFGQTXK3E3,2988.365359432776
CRGE4XJBHZGHJYGU,7079.7636887063545
NKCE9Q93F3HJYGZT,308.82284274774236
SNDEGJFV5J8CTGJV,8190.072599351537
SUDEHYGUMT6UGYAR,3385.9591541731425
RNGE7M92HQECSUYG,6610.205111466066
TOPE7ZHYDE2MKNHF,3960.7612405152768
NKCEBHGBEABMWDKA,5396.696663103515
PACE7ZNHBP4FASAQ,2669.9858656288625
NKCE7A3XXTTBHHC6,3900.7429208793337
WCKE2TFYTHBHTP5B,5216.182647304216
BRAEDTPDZSCRZCYG,5302.359192694721
SHOEBKEYSKS87GKG,3741.271126011463
CAGDUGFYGG2KWWK7,10453.22112705393
SHODZDAE6FKCC8AH,576.2207071853674
SGLEGBV5STVHGKTD,5659.826516918076
RTREBVK9HX8XJH2T,361.0226088965222
PCSEAKVBGC7CJQZT,10602.8954399909
MATEB88T7MVJGSG5,5623.4851047802185
WATDJYPXKHPPNGQK,7661.157138562427
BRAE8QNFFGWGG5MY,1895.8587936521312
NKCDWBPZZSYWKHE9,1974.8385468276865
USGEJPQHT8YPZ7D8,3112.3452498577694
NKCEFKBYHXQ8VVF8,469.03913413608626
SHOE4JCEZDRSHC4S,3171.6850551083216
ACCE9E2RT56M3GSU,4517.278368707488
CRTECN2QXQGJ7JZD,3617.558181731375
TOPEBS26V3JRYSF3,744.8973621347625
NKCECZNMRRVZ9YWF,270.3218310430101
CAGE75QCGVXYV78T,2896.199758594127
WATDG9F74GYWEH4U,2029.8459153938838
BRAE3WVQPYSZ54FF,6961.274580142131
SWSEBHCP9JC4GQKT,4520.669171167864
MUGEBJ7XAFVH25VD,2088.3485971685486
LJGEATZRDCFAJGYZ,5731.160206498118
BRAEBXRB8GFZ6HM6,4326.676104207823
RNGEDAPFZWSSMHYW,1167.8247572680045
DREEHFABXP5AUZA8,5204.043472863235
RTRDFFYGJ4GNRSHQ,9849.370189517482
CBREFYM9TSSUHJSQ,2860.4655600620995
PBXE6EF4PSJX9WXH,3862.7777253124705
CRTEHSS9UZJZYMZD,440.6380061443607
DRPEHYHG9YYHD2HH,4490.850852881579
CAGE9AGR4VWWTDY4,7684.619288825308
AVCEJCJQWBYMNPGU,2080.078606087758
BRAE7T3WADAJU4ZS,2040.7620974729439
TPYEGGUFSKXJFYY5,6948.496501840551
SUDEHYGU4GE9UCXJ,5629.3657697388235
FABEB2TXH4MGQC2H,5071.560611120088
NKCE9G2BZAGKXPGY,4529.355353058847
TOPE8H5DJWGAY2CD,9524.951002941834
BBAEGGF3HF3ZPBVG,1677.7759271947823
ACCEC87TREZYJJPE,6670.112657515138
DRPEHYHMEZHDYRK5,3804.445434401864
NKCE5VAAPVP5DGMZ,523.7735294113447
NKCEBZN92EJ7PDFH,3297.4537592621227
ACCDXFPYT58AGGAF,7019.29263201174
MUGEGZUHX744RFEN,6063.22271334911
RNGE8Z3KSHGCMSCP,3147.64548739383
SHIEYZ3F3QWMYNEC,3207.554588658709
SHOEJCZ2JNGJSPEJ,8220.434089442086
CRTEB774RSGGQZ9U,3404.2175101717685
BRAE8AJZW5QBNWAZ,2247.6682779189387
CRTECN2QZ8CWZEFZ,5552.287852634296
SHIE9FMZAH4U4H6Z,442.9119692778046
CAGE68FFYRMDRF3X,8978.444289843914
NKCE3GNVPGUYY8AZ,3370.943488487461
PCSE4ZQ8TRUZDMEU,1299.4892308737697
PACEC89YGNYZCMC4,795.2791949347036
NKCE9YX24KHRDNHG,3129.922397686702
FABE88MGUBPCQWR8,2519.98301498773
ACCEH74HAGTY6W8P,876.6092817783576
NKCECGVARVRMARSS,6525.823843770887
CRTECN2QZXFVEPGG,4246.644460670297
NKCEC8AZQUFGUXGH,2141.3806993919125
SHOED6C5ZGCBKTP2,2714.2954340213428
RTRD7HN3BBE7G9YT,3526.191289551417
ACCEA8JPDNTF7NZN,1721.662381244573
NKCEBHGBAFBCXXYC,1031.3046917036131
PCSEC86VGEWVKHWZ,13896.970924331914
SHOE3URGYEVZ55GD,3070.536721524984
NKCE9PFFQHU7GTU7,9549.150573667946
CRTECN2RCH9CG4SA,5963.221270445716
TSHEHU5RWUGEAJFE,5584.018169484529
PBXE92G5YEA7JAHZ,5027.031512855965
ACCE8XUCYRB9ATHZ,4255.775559116634
CRTECN2QWEDYMDNQ,652.7567520819687
PTPEYCF7GZU2T54E,2261.6372587768665
SHOEC9FZ3BAF7ASF,4221.545253253831
CAGE7DSFQGVEGHC8,6151.120610089063
SHODUMFYWTPDYNX6,5164.614705815136
ACCE6P3BBZD72UJ6,814.8031361021813
NKCEFG3CHGEHMRTD,3030.7544393659364
RNGEDAKBYYVCFWZP,7681.999016377605
TROEGZ65YHBQKG9T,5670.943998084509
BRAEDSKCXVNYXGA6,1506.1289784749536
NKCE9ZVGMHZVTF2D,4612.948477737821
WATDUKHHH4SQXDAK,5161.447722887452
CAGE745BJ67RZCRR,2302.246532341621
PCSEAKVBNSFWGBGE,1239.2797995461563
TSHEHV9TPRUBUENE,4582.646392233223
SHOEY8RMVZV3UY3A,3873.1227926706742
TOPEGWUTW6GWYSBE,2288.5543273561007
ACCDQDYBYVQZNHCH,8901.184501090273
MUGEBFGF6MDQGHBG,4172.595000797224
CAGE6HHHUHFQSAPW,479.0386939981665
RNGE7GVYAP66GRDD,4171.225861800922
PBXE5SUCYEBBSFXJ,10399.922815385955
BRAEBBMQZBZHCFAJ,4454.100860892568
BRAEAC839PBQV9KF,1097.2690886522628
BRAEAW9HT2EUZD3X,2085.4624027983873
SHIE2QTSMSXF9QAH,3665.559830129028
RTRD6FYYWFHEYJYE,5209.673659525437
CAGEFPY9ZSFFNVAW,9919.483365624852
ACCEGKTSGJEEVTZ4,941.0554949765092
AIREDJCGZN2HKZHJ,3114.0669141366225
BRAEA5MZ8VZHNGGH,7655.16618659429
CRTECN2QX53WHTKZ,2717.37762851964
JWSEBCY4HDWGJZBT,1432.1326357816706
BRAEB2ZTVYY3UKWA,1875.5374745450765
WATDZMBRPYAYTP4G,7160.409751124736
TOPE7WAUFEYYDXKG,10100.839081520437
TSHE4DTF53HPYMU4,4242.471304492932
BLAEE3YXZGWWT8UD,6408.76917078692
RNGE7M925YCWZZRR,6739.9138405558915
BKPEGXWHXG4GZWET,1119.1874554101748
RTRE8GJUFNETVUMZ,5353.969297166848
SWTECXPHFVTHWJF7,11053.777926296232
SHIECKYBNNY2BNZD,4170.616266558769
WATE7GP3JZMFEGZG,11031.01328080636
CAGE68FFHZRTSZS5,4249.5949385873155
ACCEGYP2TMX2NUPH,5668.0554933181575
NKCE9YFBBNJ82UVB,4159.463038876931
HMBDRUCNJSJQRRGC,6709.987353977791
CAGE3GFTQ3UHZ4TC,837.0760245073492
NKCDTAXF2EYZ7MP8,2890.316336909139
LJGEYSUNTPQZG4ZG,1017.567235603827
TOPEGF4KEGGVMSXX,5440.460530889497
TSHECQKNFFER2ERM,3805.811664045677
PBXE9YWGTS7NGYKT,2106.3772734956287
WATDZ5HGXEYDHBWD,13156.93267699704
PRCDVFAFM2FPJBMZ,1705.5596302010526
PTPE2F33QGYXMHGW,3924.757338877668
KRTEJCZ4M7FD3NJS,2675.870832074769
NKCEAPCYFBP4UJ3V,3152.023079419561
CAGEBTJBRFGAUQQB,5127.180289454739
MUGEAGGKZFYBUMP9,2515.659492603858
ACCEAZCVGGGWZGKU,803.2777250219561
CRTECN2QVV7UJQNH,4870.307475008785
NKCDXEGWS7VWXSEJ,2899.014494436173
NKCDY44FMPNQHFFN,1401.030436764865
NKCE8JXS2AAKUGGD,3730.1574365132774
RNGE88FRWWZECGGM,6837.5679458306495
BRAE7GU9K3E2PWGC,373.41499945888734
VASEHU9W3N9RDPGZ,7243.934065571162
PCSEC86VSX45XVZS,12619.947376906908
NKCE49ATF8BFHDVP,1547.8212143152198
KTAEHETVCXXZRXGK,10244.936795663625
KTAEHE9HAED4VUQB,5570.325484924979
PACE472CMNPGQY2W,2803.8631581332093
NKCEAPCYFTHYVARD,536.3493217842631
SHODPH4GZWVXE5RB,965.7809784087679
BRAEB3KBY393GUHA,10391.841052580232
BRAEB2S8RZZRXMT3,2293.987734270368
PCSEAH5WWRYGEVGZ,7748.613806124117
NKCEAVZ3C9CRDB6Z,354.50311135171347
RTRDZTF9URF2UFPF,9349.615954744824
CAGE6HYJDNZJVADS,4669.540446996982
SWSEBHCPZGHMBKJY,3660.263042352572
ACCDQGVSDZ92ZWGW,2981.6890329482817
NKCE4CSZUZWHUTFS,422.20168580657156
ACCEGKFHRFGN6XZB,845.1945915422818
BRAECGQ4GW73HJFV,998.230731974654
CRTECN2QXZ9ETCGB,3655.617399451215
MUGE6A5HZUJ924WH,2485.253541122919
BRAEE6YMK83RB9MZ,899.5844126314818
TMLED6G5MJQGNZHS,4612.247202804343
NKCEFGFUZURHNH6R,2976.2014372119934
NKCE7ZPRQX9SBZXN,2420.9933888488986
VANE3KUFUXF2CVHU,5341.194683691696
NKCED6EYN4ZPK9AA,8118.636381613954
RNGEDF5HDGKZGA3T,1235.772481265818
ACCEAZCVVFPBJAGB,1204.9289390573574
PBXEDCSE8CHTATYY,4567.770490661218
TOPEFYB6HRPPCD8R,6850.580744051738
RTRDTSBQW94HJ8VT,185.77859541563276
NKCEYGTGJ65HSJ9Y,2245.564056422983
NKCEFFFPGEJSTBJP,465.9629780921822
NKCDYASFYGXZESTM,3266.509629433366
NKCE6SR4H3EHXWNA,3761.609545051705
AUDCY8T7KPEG3ZZF,6074.655424088774
NKCDWBPZCHZEYT7S,3332.3821236258723
NKCDYARBFFBQYKFH,3741.4713684639055
TOPEBZYTWUYMJXSG,5275.779070212167
DRPEG3ZH7GJFFZDM,6107.907065027839
SNDE6KNAQN3GFRQG,7681.0625045050965
WFCEHYZMGJQWVVZU,5704.120817333382
ACCEGZ6BRBTGQWZY,4074.104907621041
CRTECN2QXH4N9WZS,2619.8404158572753
PTPDZYCEDURXTYRF,2101.534964285183
ARPEEMC95HMYAJNH,5528.09539773928
SFFEGKYYDWTZTEQC,4276.320931999757
PCSEC86VCFQYV6QG,6414.989996356085
BCHEHYMBZQ8ABUUY,1588.687668235687
RNGE87FCQJ9GRKWZ,4894.861838812186
NKCE5ZHWX6Z8PBFH,2044.159751684861
BRFEJYHNGYSX9T9D,3493.8681022458413
TOPE7ZHYQFFHPCBX,4788.02768216055
CAGED6YFBH8NZQM8,672.2193623070524
STREDF58JH3GQZF9,2505.000002238438
BRAEA5MZDQKHUQCT,3261.887351301043
MUGEBFGF6ZUHKH4C,668.2395937917101
CRTECYY4GFDJFKBD,4534.209241972836
WATDZRZGZAM7HDGV,7107.569549346974
CRTEHSSCVTZ3DB72,1048.482372451624
NKCDXZGUZKNYVXG9,11779.078909552298
TOPEBN6MZNGGZEMY,10652.376556729696
MUGEACY8VQRMM4FX,2395.0456170618954
NKCE5UY9HQTQ8TBG,7604.338848674861
SCHE4ZYTVE8DY5PP,3460.55773413938
RNGE9GWPJH9MMNWX,5858.022830197456
CAGE8FG3CYVFG2GM,2751.9452963993526
SHIEHXZMQPC4GT6F,900.653602479288
ACBEHDU9Z9DGZP9Z,5235.809326697819
BRAE6KWFPZWJ2FHH,2076.2573459738605
TSHE8CAWEGE3CUPM,3620.84858966937
SHIE9J6PFGP9DZAH,4152.6246796681
CAGEYFZWNCKDDXXQ,1239.2797995461563
JCKEEABZDWF9VU7N,7038.470439832068
SOPEJ7SCRS3SKFGP,4061.2830223418255
WATE9MVXHMTCFZSP,614.515362240413
CRTECN2QXMXFUYRD,1490.8387145474128
RNGE96Y49HCWGUGH,937.4773362538465
BRAE9RDQYNWZBYJF,2047.0506250438425
RTRECFHX3TDFD9SP,8171.568290461624
BRAE59YTMB36ZVFG,7632.145255172758
ACCEGZ6B9MYUTYST,6761.3779177460365
SHIEF8DUHZJP8MVC,780.9099838944019
LJGEG52SCZ5WZBKZ,4519.922203376641
SHTECN9HDECRYPF8,6899.03889639133
CSKEH3JPF4EJVBSF,6772.890437240622
BRAEBBYRYT9WDJRQ,1009.7356879918829
SFFEGGJYFJWAV4HV,3503.577862179972
CBKEHGUY3GEHDSFY,5532.608168396079
NKCE73V3DADAVHDU,3956.607018494383
TOPEGF6QDCGCHHXY,956.0980361476699
RNGE3YSWFWYYHNCA,5856.1801732134445
NKCE8HSQJQBPRSGY,6199.723588984165
CAGDU9C3QVCBMQKQ,3442.279883851429
BRAEDQDFMNC6MQZW,1167.8247572680045
SHOECB92BGNGSZGZ,663.161597327901
DREEAVBXKQUUVJUT,4790.202424467901
WCKE2TFYZGPGDGGV,4192.496026249947
CAGE9AGRUGPHV5FM,6846.2417038779795
BRAEBB6TT8GKVG8A,2212.7001128659263
CRTECN2QUCSMF4SX,2924.073730368479
BCHEHYUKDZZPZBH2,2315.2959460611773
BRAE8JUHJB794RZY,7887.420749975218
BRAE4DJMZCWYGDJU,5031.175253742426
GLSEJGVBRQMYV7NE,6836.5357381439
NKCE9Q93HRESPRBU,5956.627972501337
NKCECATQF8ZXGXJS,542.3335465304209
ETHEJG7NHGRFGHHK,11159.049017976717
NKCEASCZBAEB2Y63,2659.1561768079623
ACCDSY8ERUYRYSUA,1357.5865135430802
BRAEDH76V3J4FBWQ,6627.40571421404
HACEGPF9FJFJQU2R,752.1942291477548
ACCEGBTPV5PPBHVD,5801.384263345575
PCSEAH5WCDGS8YCZ,2722.0671312761333
RTRDRUZCPNJ3MTAT,538.409595586846
PBXE68H4WBX5AFCH,3213.234766936362
RNGEHFDYHVSR3SMH,3027.2640183187314
DREEDR97ZHGNPWFR,5385.50301457525
